session_id	session_duration	pct_mouse_click	pct_mouse_move	pct_scrandom	browser_name	pct_scroll_move	wild_mouse_duration	total_load_time	screen_width	scroll_move_total_rel_distance	pct_rage_click	pct_click_product_info	pct_scroll_move_duration	product_ean	ack	pct_wild_mouse	pct_doubleclick	pct_input	mouse_move_total_rel_distance	page_activity_duration	user_id	pct_click	session_start	screen_height
1145510	74.12774	9.70271	4.28208	58.27827	mobile	52.64187	8.63236	2.47405	1024	11.17420	68.73914	69.93325	13.26442	8243575005564	1.00000	50.43446	12.25896	0.80110	11.46822	7.29311	288	10.62237	2021-06-16 23:34:45	768
807779	254.94545	11.16836	12.74947	59.44042	chrome	82.13317	9.51094	3.30418	1366	9.49698	41.66842	72.36305	6.15764	4038303629044	0.00000	74.50248	8.56753	1.98108	10.20560	9.21673	2328	8.78874	2021-08-25 20:06:26	lower
394132	166.48448	13.40793	6.72408	21.47043	edge	37.78844	9.47737	2.35199	800	10.16930	49.31382	76.78653	14.50200	4899863806852	0.00000	55.79340	11.69132	1.69968	10.48604	8.22815	1895	11.37924	2020-07-25 12:27:40	1024
203718	123.09036	10.20972	9.81100	47.97468	edge	42.00078	10.94584	1.00315	1024	8.71197	47.26830	63.43584	9.40112	0123439819989	1.00000	55.03497	8.23857	7.67756	9.45475	7.67922	1044	9.27190	2022-01-11 07:01:32	1080
711161	152.87977	11.65120	10.52732	39.48503	chrome	44.57650	11.16979	5.37837	1920	9.90600	83.96607	65.51781	8.71479	5695090242208	1.00000	35.85053	7.07670	9.61623	9.59409	6.73371	473	8.63472	2019-11-15 11:14:36	768
1430572	113.14953	10.75442	9.95805	55.30674	firefox	64.34006	8.63424	5.60152	1366	9.90549	48.78193	41.17911	9.36861	1879286959406	1.00000	38.70706	10.30039	0.68741	8.53022	6.72165	2467	8.86053	2023-06-11 06:16:30	1080
361857	181.99850	11.90421	9.53570	76.15975	opera	53.09484	9.65118	3.33771	1280	11.33200	51.90375	69.93025	12.18572	7124997294280	0.00000	68.41668	10.17578	2.26492	7.35492	6.99240	2010	10.95554	2021-09-01 14:39:37	1080
1089893	255.47887	11.70171	11.76245	50.25862	opera	37.74414	11.27394	2.91954	1280	11.39750	68.54232	41.46198	8.58437	0238067375377	0.00000	43.59825	11.45114	10.71399	10.65203	10.90438	668	8.78405	2020-03-05 05:20:49	1080
1357665	184.47861	11.98937	13.28549	36.15870	safari	47.73236	8.95390	2.02847	1280	9.88661	40.30748	61.02981	12.25055	7568600199669	0.00000	62.73518	8.61276	1.01735	4.62791	8.28441	364	9.05439	2020-09-01 22:26:23	768
215059	58.29031	12.68373	14.58358	53.21449	edge	59.29497	7.58833	6.86936	1280	8.66043	46.06276	50.84985	7.56371	1942203232859	1.00000	64.83503	7.58198	0.14392	8.79196	9.51407	1344	6.56562	2021-09-28 19:41:55	lower
1003486	131.03016	11.71145	13.32113	48.87107	chrome	39.18646	10.02581	7.26386	higher	10.83190	57.17139	63.69617	8.12500	1491705188138	1.00000	65.64804	6.13314	2.95360	9.12930	9.33296	452	8.00406	2019-11-27 21:33:32	lower
1273449	163.39978	12.01644	13.12760	57.09238	mobile	42.43433	11.31525	1.53686	lower	11.07103	38.15463	78.44643	8.56702	2787983573476	1.00000	54.34224	10.54208	11.07245	6.96882	7.73528	1475	8.23824	2022-03-11 08:47:02	768
1005476	131.77234	12.81135	7.42100	48.53688	chrome	58.34457	9.17651	1.94393	800	11.06153	44.19411	40.96771	13.04101	5649728855896	0.00000	73.40679	14.31999	1.30684	11.22559	10.44252	806	13.12206	2021-02-27 17:31:52	768
1052289	151.20137	10.18301	9.80440	48.86383	chrome	60.54851	10.83569	4.04526	1920	10.41385	39.99506	63.10667	8.36447	4150523613808	0.00000	47.45998	12.81869	6.81513	13.05045	11.86543	1955	7.58317	2020-10-27 17:54:27	1024
809190	113.14262	11.23221	12.09178	49.78803	chrome	73.85518	10.20730	7.16005	1280	10.58033	44.12155	69.51950	6.72884	8001139847414	0.00000	43.97908	9.98954	3.66769	10.24790	9.17552	2418	8.93832	2023-09-12 02:20:46	768
77239	155.40823	8.39349	4.37395	56.27347	edge	61.27271	11.22813	1.50052	1920	11.64259	46.02950	78.67583	11.61206	2430521825161	1.00000	49.56996	9.93375	10.25368	12.91228	8.06864	1048	10.66852	2019-03-11 06:23:50	1080
1415866	135.79352	12.94535	12.80566	45.89824	edge	53.08839	8.52857	2.66706	800	10.57971	58.24881	28.58811	7.90985	0991010732909	0.00000	63.39369	12.23063	0.54635	11.38315	11.88806	2148	8.31598	2020-06-16 18:15:58	800
301903	310.03834	7.98781	3.81052	37.69034	edge	49.99911	10.62554	6.86528	800	9.34807	40.71378	41.41513	12.76884	5788518818175	0.00000	40.33323	11.47904	5.58398	11.57570	7.65361	2142	11.74772	2022-10-24 08:43:11	1024
185948	144.95116	8.11920	1.89947	82.63146	firefox	42.96439	10.35846	1.85892	1920	8.61167	63.93478	55.09915	13.29260	9003597358005	1.00000	46.93193	11.52299	4.30141	12.95796	6.61096	411	10.73186	2021-02-18 01:04:56	800
1084027	17.24069	11.93610	9.02935	40.86980	safari	52.24532	9.59634	1.73474	1920	7.76677	43.98368	51.87769	11.90801	0091509589295	0.00000	52.69432	11.74291	2.00220	8.72049	8.29490	265	11.81741	2023-09-02 02:21:11	1024
563836	165.48975	10.36487	11.29548	40.34319	safari	44.25587	9.15722	2.20009	800	11.02459	36.51210	58.68241	8.44961	5201684025548	1.00000	72.22739	9.84490	1.28474	8.14954	7.73185	121	9.42261	2019-11-26 17:31:56	800
449241	186.39505	11.85370	13.22814	72.12729	edge	27.43075	9.17134	0.87953	1920	8.76934	55.64913	75.28226	7.97435	6144208448494	1.00000	37.12753	7.88556	1.29976	8.41268	8.53046	522	8.10377	2020-04-21 00:38:18	800
1089379	208.19923	8.79774	7.19230	22.04940	mobile	84.20480	11.39148	4.51925	800	9.18136	42.93334	60.33800	11.17781	5555601590801	1.00000	21.37195	11.46176	11.99483	10.28728	9.56985	1810	13.59153	2020-06-08 15:08:27	600
65775	180.53448	8.59977	1.81659	48.03626	chrome	49.58326	12.24363	6.85586	1024	9.09424	57.26827	78.24711	15.36912	1309376371752	1.00000	44.80935	8.35884	28.22813	14.60321	9.91126	1756	12.77328	2022-11-30 09:14:55	1080
1368706	164.13970	12.05247	13.29105	56.17714	safari	49.61366	10.01261	4.44503	800	9.72946	65.24064	60.27833	8.04921	9156887323952	1.00000	50.78778	7.62938	3.00163	8.16818	8.27341	178	8.43140	2023-01-12 22:38:47	1080
488821	270.96012	13.66721	14.70485	46.89189	chrome	20.65812	9.92112	5.92457	1024	10.41700	67.48316	79.58229	7.80659	8224511831041	1.00000	49.30583	7.24554	2.76197	7.39975	7.66124	2265	7.54532	2020-05-14 17:09:58	lower
1416150	97.25884	12.46073	11.18249	79.37657	chrome	55.80563	10.90154	6.50045	1024	9.86195	45.86457	61.19831	9.46879	1000022771703	1.00000	46.67537	9.80446	7.46818	8.17412	6.49638	2258	7.74505	2022-07-21 19:51:22	lower
539877	149.17495	7.31356	5.49339	28.05821	chrome	42.29382	10.51641	3.15767	higher	9.58048	62.50020	66.73692	10.40318	9546497291411	1.00000	56.03372	12.44309	4.87964	11.02005	8.04593	1076	11.84623	2022-06-12 12:18:35	1024
62339	207.41685	11.90339	11.23620	47.86792	edge	45.19386	9.53141	3.04191	higher	9.89557	50.16809	42.74433	8.91552	4204823872387	0.00000	68.23403	12.21088	1.93203	11.79721	11.92978	533	8.91244	2019-05-25 06:47:59	800
875921	156.65366	11.71643	12.03527	56.97320	mobile	66.87824	10.80930	1.97760	1920	9.45020	63.70068	81.42813	8.15849	5009761642752	1.00000	61.82090	6.11893	6.67941	9.95439	8.38392	169	7.77445	2019-01-06 03:55:19	lower
175359	233.67024	11.55140	11.59759	84.56466	safari	55.35222	7.67229	0.89877	800	11.52919	66.32176	77.55841	7.66534	9458480088130	0.00000	68.57687	12.43537	0.34577	12.66770	12.38613	1840	7.82918	2021-12-10 18:41:56	1024
1013345	243.26560	3.76020	4.89523	30.77041	mobile	54.34749	8.79891	7.66844	1920	11.57027	67.17372	56.79266	7.03566	4469711526135	1.00000	52.22498	15.32400	0.99272	10.85346	7.35753	1409	12.55999	2021-09-04 11:06:46	800
1242943	106.15702	11.37925	11.30469	73.10555	opera	62.31369	10.06875	6.67413	higher	10.85051	75.39667	88.93039	8.47066	8294148170417	0.00000	49.54409	11.70715	3.06470	12.28495	12.19682	2135	7.92824	2021-11-08 10:53:47	768
499782	171.09548	12.01326	13.46405	27.31818	chrome	44.50287	11.48859	0.37273	lower	8.18594	51.64378	64.00538	7.99149	8758576721295	1.00000	29.50598	7.19385	13.20797	8.36402	8.55123	1266	8.12229	2022-10-13 15:10:46	600
1005467	52.21024	12.51601	12.33303	40.29588	mobile	85.43694	9.37859	4.23589	1366	10.10350	57.39364	52.61470	8.73912	5136615879412	0.00000	33.10513	11.71146	1.65958	11.53099	12.21959	504	7.94766	2019-12-31 07:27:01	600
940186	133.35378	13.36250	12.50046	38.54370	mobile	41.48053	10.23162	1.15384	1920	10.88250	37.18106	64.88651	9.29696	4956798761622	1.00000	62.50036	9.49720	3.83998	6.18341	5.38468	837	8.75242	2019-05-06 03:27:06	1024
1163224	152.90910	10.23723	10.00512	59.67394	firefox	40.72375	10.02108	0.68809	800	10.46937	33.15230	58.97950	9.06018	4163442574037	0.00000	57.66000	11.65799	3.05214	13.14205	12.48116	2050	7.18023	2021-03-28 21:06:40	800
1153158	52.87386	12.38143	10.60617	52.06490	safari	56.96691	10.63591	4.40298	1024	8.97829	60.04714	69.59667	11.06651	5084633113455	0.00000	34.94445	11.29261	5.56787	7.52743	8.35963	1499	13.24386	2022-07-17 10:32:43	768
1185583	131.59149	10.79420	10.75445	40.92558	chrome	78.93024	9.36786	13.30149	1024	9.93630	41.98887	68.08566	8.69878	3943762799010	0.00000	58.94651	11.87485	1.50796	12.55166	12.30729	1073	7.63380	2021-03-31 05:50:38	768
529819	71.04597	5.35453	3.83987	44.30886	mobile	50.90184	9.34264	9.77411	lower	9.47306	48.69702	69.71901	9.94270	0884569689025	1.00000	57.68277	11.21374	1.49251	12.74315	8.79888	2450	13.17819	2022-11-13 05:28:55	800
560092	263.24142	6.69497	2.72272	61.26928	edge	50.45322	9.65290	2.05803	1024	8.42155	40.53991	66.93621	10.75744	2814812582566	1.00000	36.94529	14.77355	2.09258	12.94779	7.15162	139	10.07755	2023-07-06 14:05:05	768
198380	67.87098	12.56669	13.31340	25.17771	mobile	55.06263	10.39776	5.06039	1024	10.68011	39.93880	53.20318	8.15213	1902052875140	1.00000	69.37753	7.22858	4.37399	8.66683	8.26874	2410	7.49688	2022-03-18 10:29:08	1024
384524	259.24736	8.74281	3.29378	21.71847	firefox	71.02853	10.82507	3.96543	800	8.96078	62.46710	56.34528	12.99424	7884933839066	1.00000	24.06143	12.27030	6.65141	12.39445	7.40568	844	10.56798	2020-05-30 04:39:20	800
148573	154.57249	11.27480	9.86373	39.00465	chrome	52.67088	9.59432	2.98402	1280	11.04289	70.48860	52.77475	10.32033	6584719009966	0.00000	51.31796	13.61345	1.97142	8.40948	9.20920	678	13.78110	2023-08-15 11:47:47	768
822571	65.66094	10.99413	10.14054	44.04425	chrome	71.30271	9.43987	1.77270	1366	10.04439	39.65335	49.46758	11.77700	3355405311099	0.00000	47.69644	10.77491	1.68056	7.81483	8.47225	1200	9.41897	2022-05-05 04:38:12	600
1319355	128.77431	12.05536	11.66259	58.96305	edge	44.76580	9.63070	0.93021	1280	9.84684	35.34340	53.65934	8.64149	5001854454495	0.00000	42.77305	11.14296	2.04421	10.66257	10.51763	510	8.91399	2019-08-28 22:03:17	1080
615307	121.30528	8.43023	3.15671	52.60491	edge	41.57528	10.13326	2.91940	1920	11.15269	64.19276	73.00398	13.72497	1590539082633	0.00000	45.13193	10.13749	3.40877	14.98169	11.63221	2009	13.46349	2020-02-01 02:15:06	800
738200	118.14401	10.35501	12.82019	49.84833	mobile	38.10987	9.29261	4.88802	higher	10.79022	66.05527	58.26542	8.44116	4207044182990	0.00000	59.17749	5.06144	1.50966	9.45407	10.39756	2373	9.32384	2022-12-19 03:54:54	600
540741	155.37635	13.72772	13.67416	59.10248	edge	43.47748	10.11805	3.53954	1366	9.87979	47.44481	76.55644	8.24552	1151140714025	0.00000	55.22199	10.11844	3.32821	10.01370	10.85381	1772	8.89359	2021-11-08 17:21:41	1080
1418964	133.44061	6.33422	5.12900	58.59719	edge	52.02505	8.04381	2.44854	1280	10.53229	31.41283	66.79922	9.27185	7193692759547	0.00000	41.73070	10.54357	0.53550	13.21321	9.38554	1617	11.77326	2019-01-31 14:44:25	lower
671519	56.24926	11.36360	11.88271	43.50663	firefox	39.54050	11.77721	0.71385	1024	10.70132	32.39690	26.64826	8.90472	0221329345027	1.00000	45.19631	8.60170	17.68373	8.00363	7.73387	828	9.18799	2022-01-14 18:22:39	lower
1040177	87.31726	12.14144	12.49290	49.34706	mobile	60.18736	10.81180	0.40127	1920	10.37503	47.54849	58.84280	8.88623	6499906300828	1.00000	54.52372	8.81791	6.57762	8.30132	8.10922	504	7.90482	2019-04-24 17:25:39	600
382386	63.64257	10.51674	8.38073	34.10496	chrome	49.42211	10.83371	4.52589	800	12.30922	58.93285	86.70866	10.68156	2145205487381	0.00000	33.92266	14.06034	6.83333	9.95385	9.44252	1621	12.14682	2020-12-01 19:38:11	768
1040292	184.29877	9.64191	9.52305	36.01773	chrome	56.98838	8.85594	3.53619	800	9.73317	46.62812	47.46841	8.91751	0075808006424	0.00000	40.42342	12.42145	0.87606	14.72136	14.13140	96	6.86301	2022-05-11 08:15:57	600
717135	216.85327	12.20613	8.87139	50.88295	chrome	54.00007	8.87183	3.45745	1024	9.93173	47.76338	54.22344	11.89719	6032705748301	0.00000	39.20456	12.37209	0.90572	9.02804	8.64611	190	12.70093	2023-08-14 20:37:19	1080
945148	132.42669	8.91171	8.31847	51.64855	chrome	59.97276	9.42975	4.52501	1920	10.47988	44.67507	75.17750	10.82398	9698420185240	0.00000	67.88345	11.57933	1.68595	12.17529	11.53937	1337	7.78635	2019-04-16 15:58:07	800
1217874	231.78401	7.61859	3.40076	65.53257	mobile	53.98494	10.28814	3.86742	lower	9.80962	73.90040	58.33131	12.31180	1840667755634	1.00000	56.68563	13.35471	3.95185	11.96982	7.86670	854	11.80178	2021-05-02 13:33:48	1024
1129799	159.68773	8.49290	8.69008	48.31969	safari	53.26348	8.95112	8.09516	1024	9.19564	59.67411	65.77043	8.91670	8151581676633	0.00000	44.57680	11.59560	1.05045	10.92762	9.24121	1763	8.37420	2021-12-18 07:20:46	1080
825992	194.88046	8.02364	2.99431	51.12477	mobile	57.84748	8.44435	8.47413	1920	8.76303	64.40465	43.99811	13.76689	1774757366847	1.00000	54.12653	11.49971	0.54473	13.08788	9.63226	2439	13.15731	2020-12-02 08:33:09	1080
1055145	133.38434	9.93315	6.54839	34.31186	edge	38.58299	9.56815	3.29025	1920	8.04521	48.06881	60.48707	14.01711	4661129537806	1.00000	57.96870	11.41605	1.81316	9.70012	10.00840	1696	14.71372	2022-04-04 14:30:38	768
1034776	228.04929	11.58409	11.77704	34.75347	other	36.15179	8.97399	4.77113	800	10.48080	38.23859	51.97969	10.01211	0842079869610	0.00000	43.57178	14.08814	1.16719	7.04014	10.22595	2174	14.61507	2023-04-08 08:36:31	800
1442588	85.68474	9.87728	11.01919	58.36375	opera	34.46012	9.61989	3.26650	1366	10.02760	55.51417	64.21664	8.83923	8827866356186	1.00000	52.78554	11.05840	1.96479	7.50103	7.74950	64	10.12027	2022-07-11 01:12:25	lower
455175	163.23600	11.96145	11.48049	48.64578	chrome	51.25438	8.23088	5.33434	1280	9.07010	44.91450	53.06222	9.58444	5809551497063	0.00000	70.85334	11.11862	0.35148	12.61679	13.12882	1371	7.21011	2020-02-04 18:57:48	1080
720524	90.30855	10.15879	11.68536	53.34413	edge	44.29539	9.64712	4.91943	800	10.69362	35.27144	55.83489	8.01014	3435468576991	1.00000	53.90414	6.29831	2.07292	9.73656	9.09481	2095	9.30782	2020-04-26 00:38:42	1080
1462953	52.92516	13.10763	11.70449	48.96241	other	27.08551	11.65676	0.09672	1280	10.41984	46.86516	62.45998	10.15911	8106926667777	0.00000	66.19206	13.79415	15.51962	11.51113	12.84207	1275	8.52366	2019-12-08 13:11:42	768
563143	98.35297	8.54835	2.76675	32.49763	safari	70.92485	10.88930	6.59126	1920	9.40572	44.99886	55.40497	14.13950	7912981192731	1.00000	62.06997	10.33952	7.21399	12.98817	8.60260	121	12.37103	2019-05-31 02:14:38	lower
771920	202.40468	6.72355	1.90195	56.88432	edge	64.73696	9.91674	5.72281	800	9.93816	53.19002	61.76504	11.52015	4465687865964	1.00000	57.42923	12.56176	2.72313	12.96387	6.05610	1661	10.03308	2023-06-06 07:41:13	600
601174	194.04970	10.58087	10.79883	61.44678	edge	30.63084	10.01298	3.83632	1280	10.07888	49.82934	46.13986	8.82761	9364721195768	0.00000	53.33689	11.51409	2.97054	11.12281	11.08824	1277	8.68146	2019-07-07 10:18:08	1080
1104249	225.09791	11.34385	12.63595	53.58080	chrome	40.35052	9.47983	0.42044	lower	9.33287	51.76267	66.31872	6.22412	6892035926134	0.00000	56.52854	9.77816	1.62867	12.51529	11.66664	1663	7.09032	2021-02-19 05:02:30	768
1337513	232.02511	8.25759	4.57281	48.28093	edge	50.40474	10.22965	4.44090	1920	8.75533	67.34663	48.15464	12.99222	8540104070049	1.00000	38.40935	10.63813	3.78648	12.05563	9.88202	672	14.12768	2020-09-05 10:39:06	800
1205397	161.62602	10.39139	11.67428	59.87532	edge	64.59516	9.21583	3.20673	lower	10.81399	23.40887	48.08044	8.48331	9726842468433	1.00000	48.63446	9.08824	1.32155	8.66436	8.69892	1801	9.21007	2019-05-29 11:53:05	1024
843464	168.36506	9.00394	9.86252	52.87877	other	54.14025	9.72231	5.49005	1280	9.53133	40.43370	60.15423	9.34024	5931729775168	1.00000	48.76735	8.17138	2.34148	9.38523	8.82590	1063	10.42578	2020-02-17 03:48:48	768
3569	75.55990	8.00820	6.15518	56.51567	chrome	49.54692	10.22681	3.24467	lower	10.23089	66.86847	55.17268	9.35449	5979161540838	1.00000	76.39177	12.61274	3.69766	10.33014	5.80516	2178	8.67434	2021-06-02 02:53:36	800
1151895	170.47125	8.81341	6.94979	38.27935	chrome	45.56941	9.68401	4.10332	1024	11.04501	35.07286	76.18168	10.06990	4673484467599	1.00000	69.81874	13.25130	2.25526	8.81730	5.69263	981	9.83937	2023-03-01 21:38:15	768
1232276	131.13119	11.18517	11.52122	73.06215	edge	80.59297	8.92282	3.91009	1366	12.55637	41.09748	43.76176	6.42172	7325084790641	0.00000	43.20476	12.32539	0.92169	13.59047	12.39865	494	7.49593	2022-02-25 21:52:11	1024
307880	162.97781	11.44652	9.70039	46.14799	firefox	63.69638	12.79638	3.15429	1920	11.52894	59.00804	65.80891	11.03126	5407972503327	0.00000	40.17183	11.36165	48.99702	8.37277	8.27397	663	11.67876	2021-12-31 16:35:44	600
1074321	141.36313	10.26266	12.06642	69.02125	other	73.21295	8.95795	3.59457	1366	11.04710	63.38169	63.87330	5.54291	5584144557910	0.00000	55.67317	10.35207	1.01806	11.59457	10.38460	2032	8.50229	2019-02-21 02:05:29	768
1062826	97.70273	7.47557	4.89038	55.88698	edge	46.99070	11.19752	2.76435	1024	9.53347	61.97145	48.02900	11.35301	4698494060455	1.00000	51.98842	10.58874	9.92501	11.92613	8.66046	1981	12.17420	2023-07-09 05:16:41	800
1471248	65.59426	6.62447	2.39363	57.72748	safari	48.33030	11.72658	1.17335	1280	11.63402	62.45140	66.34812	10.47631	5598183248715	1.00000	52.49381	12.19684	16.89871	13.56409	6.25189	1174	9.03255	2021-05-21 23:25:50	1024
927784	68.89994	10.40130	9.97273	45.51845	chrome	35.25559	8.89602	6.24614	1920	8.94718	60.48090	74.39395	9.57687	2468421612741	0.00000	59.38803	12.61995	0.94692	12.52557	12.43009	802	7.71744	2023-01-12 06:06:16	1080
724200	101.72658	9.50658	7.52181	60.30361	chrome	27.23988	9.72413	10.36661	800	10.68206	78.23170	48.10098	11.40045	5834106927795	1.00000	61.87200	11.50223	2.27230	11.04087	10.37816	1695	12.49788	2019-03-31 07:46:09	lower
956955	182.89615	9.26902	9.14400	28.48862	edge	53.05782	9.70400	4.68184	1920	11.33269	44.68800	71.20227	8.13264	9185391771928	0.00000	60.83036	12.99395	2.20270	15.54681	14.39808	1487	7.28991	2021-09-09 06:57:33	1024
1364201	87.04296	10.69318	10.35837	62.77617	edge	60.74186	7.70367	2.63159	1920	9.23747	60.45440	62.67512	10.30048	6774182898949	0.00000	46.38050	13.32819	0.35568	7.55716	8.91817	2411	12.69603	2020-09-12 10:24:01	600
956235	154.87987	13.81020	14.90210	43.95014	chrome	45.09747	9.74270	1.39596	lower	9.83186	46.27668	45.51159	4.94848	4704200138704	0.00000	68.16097	8.51532	2.26893	12.33081	11.56212	2294	7.32876	2020-11-16 21:26:06	higher
1137387	121.97662	15.32457	15.26646	73.67098	firefox	63.75773	9.22648	0.74149	800	9.53485	49.13936	65.51798	6.35521	7209603972735	0.00000	56.52992	11.41100	1.41247	12.89046	13.71961	1882	7.25734	2018-09-28 22:41:07	768
1014518	247.33047	8.67627	8.00999	38.32992	edge	50.83407	10.08428	5.19467	1280	8.77629	77.24697	69.48948	9.97061	0800027002854	1.00000	40.09638	8.73900	3.24297	9.11126	6.96326	2304	11.40047	2020-05-20 12:19:32	768
1368693	122.85838	8.40235	4.79498	44.55883	chrome	54.23044	9.99922	1.07392	1280	11.65808	56.46648	68.93819	12.86893	0658075961797	1.00000	62.12901	13.91090	2.97429	10.81595	9.27137	824	14.08043	2022-02-26 21:56:28	lower
1071632	20.59518	10.83330	11.02469	34.10724	other	63.60035	10.83539	7.98806	1024	9.97557	50.53646	51.50948	8.48803	7982015164812	0.00000	28.92788	11.89736	6.78233	12.60008	12.57506	607	7.71143	2023-06-25 15:17:24	lower
371986	72.01883	8.44072	3.42883	52.39732	mobile	54.84315	10.04930	2.57695	higher	11.97590	32.20510	63.49438	13.15778	3165110508192	1.00000	54.65146	8.95344	3.20903	13.90854	9.33137	2070	11.62650	2020-07-10 20:04:08	1024
83175	190.27403	11.67967	10.36781	50.51906	opera	46.71808	10.43076	3.52872	higher	9.26345	46.51291	60.51167	10.31693	4411447692097	0.00000	44.98356	13.39448	4.47544	12.49763	13.01525	1797	8.00319	2021-02-20 08:55:51	768
549641	128.99995	13.17802	11.46276	38.03594	chrome	57.71251	10.46392	2.40067	800	9.46005	56.83918	80.41363	12.47396	2928069892375	0.00000	58.73036	11.61235	4.78235	9.26307	11.97969	422	11.04660	2019-04-18 23:55:28	1080
54710	127.60675	5.64413	3.59362	46.71601	chrome	56.19136	7.89269	6.19387	1920	9.22099	46.38602	54.87970	9.84609	2869245263810	1.00000	37.98359	10.72550	0.30353	13.25098	8.35972	21	12.24600	2019-04-05 17:53:12	768
173330	73.45481	12.09089	13.31119	32.13583	edge	73.63215	10.82140	1.38026	1920	10.78147	44.60938	50.31854	8.61559	2341898894622	1.00000	68.87714	8.05054	6.69548	7.72509	8.26405	2053	8.08990	2021-10-10 20:37:12	1024
61970	101.23482	11.37299	13.01318	67.05078	edge	40.86802	11.10951	6.52508	lower	8.54816	45.15128	66.43424	7.72295	2083391231442	1.00000	50.10401	9.76327	9.10877	8.29119	8.61958	874	7.97923	2018-11-27 05:33:33	600
809559	166.38445	11.32832	10.23759	35.20289	edge	48.01354	10.31857	3.89680	lower	10.50994	58.02200	64.89314	9.10302	5377990497031	0.00000	44.30493	12.76406	4.14466	12.05736	11.20009	2005	7.89168	2019-02-11 11:24:16	768
438370	137.05427	8.23992	4.40810	62.57530	chrome	46.72695	10.86282	4.76697	1920	7.85524	53.70452	52.07012	11.32173	8144235057650	1.00000	47.73082	13.33306	6.92913	12.46775	8.43428	937	11.21753	2019-05-14 20:21:25	lower
92249	141.08765	9.43217	11.71034	58.51267	firefox	64.03902	10.68828	1.68445	800	11.10241	46.53878	60.52940	8.16766	0601577207658	1.00000	38.57648	8.71578	5.90321	9.41498	10.02754	325	9.27907	2022-07-19 22:28:23	768
247098	48.61115	9.44026	6.83172	55.61435	edge	25.10124	9.60475	1.17465	lower	11.42939	52.51329	62.88869	11.34972	6689510012013	1.00000	58.98847	10.12590	2.04398	11.28887	8.87851	180	11.04485	2019-10-05 22:53:31	600
630887	113.00902	9.07938	10.59329	42.97338	edge	38.89032	10.77158	2.22025	1366	9.13769	57.76630	46.85067	6.33152	9101753357104	0.00000	53.22142	10.13538	6.37610	9.92314	7.94602	1509	9.50479	2023-05-08 12:08:21	768
118871	181.39397	11.88782	11.31334	43.75534	chrome	59.62387	8.42454	1.37433	1280	10.03643	40.84824	59.52893	8.48548	9035896731913	1.00000	39.40394	9.13966	0.57371	8.95504	7.00012	51	7.75568	2019-01-15 13:00:04	600
765846	192.34569	8.06001	5.55085	46.25184	safari	55.56863	10.90260	3.99743	1366	9.88335	25.52472	70.62808	11.49521	2703767387190	1.00000	50.66523	11.26877	7.32968	10.62377	7.92936	2403	12.25355	2020-04-10 07:59:15	lower
226922	92.79041	12.45943	12.21801	42.21845	safari	59.52283	9.43850	5.40903	1280	9.71213	63.01655	33.79870	8.93216	2401042028737	0.00000	41.73947	11.75526	1.73973	10.09643	10.91856	1705	9.40077	2022-07-11 11:45:36	800
1149565	117.27669	8.64776	5.02169	39.67206	mobile	54.14380	10.76027	1.45312	1280	10.36917	21.31846	64.22405	12.42578	4595576014354	1.00000	57.15559	13.14801	6.36848	11.77473	9.81518	1460	13.40237	2023-08-07 11:46:02	1024
755129	157.07673	12.03911	12.17651	35.24032	firefox	64.21563	10.42157	8.84740	1280	8.72437	49.52801	52.28641	7.99804	8485962014883	0.00000	52.20939	10.71936	4.47966	10.07642	9.86796	271	8.93771	2020-02-14 13:51:58	1024
146289	164.20398	10.75167	12.99650	54.35931	mobile	44.24723	9.89830	2.66987	lower	10.65136	67.98239	64.07400	8.40792	3466056703949	1.00000	34.68459	7.28189	2.67863	8.25238	9.38622	2199	9.24791	2020-02-04 22:53:28	1024
300043	102.37513	11.66650	14.34288	46.21431	chrome	32.90895	11.20192	1.43406	higher	8.64714	69.51236	54.47327	7.91947	2672532915060	1.00000	56.29241	8.23362	9.91739	8.05196	9.96916	881	8.22664	2020-12-17 22:24:57	1080
742205	232.11633	13.16335	14.32132	59.79430	edge	44.90567	9.46047	4.27360	1366	10.96316	64.88055	54.52901	5.17716	3982298414318	0.00000	55.14463	10.23988	1.59323	12.64760	12.35875	824	7.81503	2023-04-22 06:30:16	1080
503888	91.19832	10.67928	2.90757	50.66129	chrome	72.80749	10.73514	2.85961	1366	8.33975	15.23717	72.34436	15.93573	0889229721060	1.00000	45.92761	8.96921	6.24727	13.20429	8.64670	265	11.71118	2020-11-05 20:47:56	1080
511391	247.68715	10.16787	11.63550	50.20964	edge	60.89004	10.81609	7.16249	1920	10.86869	77.18840	53.02685	8.62730	5719508487361	1.00000	51.88256	6.85695	6.78367	9.79287	9.67741	230	8.86826	2022-06-02 22:52:12	768
404687	14.91213	9.74307	5.44650	33.59378	mobile	37.21826	10.45916	3.62035	1280	9.88827	31.27118	40.09079	12.50044	0186208127197	1.00000	73.38356	10.61956	4.77237	12.03363	8.64714	26	10.84863	2022-02-24 03:29:58	1080
1379219	29.43298	11.70075	13.48987	59.52434	mobile	55.99028	9.35877	2.06104	1280	9.07910	35.24759	41.26505	5.20994	8685701697531	0.00000	46.38864	8.48071	1.54716	10.02168	8.77236	857	8.71492	2021-10-17 00:22:04	1080
